age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,3284,1,-1,0,unknown,no
58,management,divorced,tertiary,no,372,no,yes,unknown,29,oct,11,1,-1,0,unknown,yes
34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown,yes
35,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,160,1,-1,0,unknown,yes
43,self-employed,married,primary,no,0,yes,no,telephone,30,oct,81,1,-1,0,unknown,no
56,technician,married,secondary,no,6619,yes,no,telephone,4,nov,465,1,-1,0,unknown,yes
50,admin.,divorced,secondary,no,237,no,yes,telephone,5,nov,169,1,-1,0,unknown,yes
49,management,married,secondary,no,249,no,no,telephone,6,nov,234,1,-1,0,unknown,yes
31,technician,single,tertiary,no,2807,no,no,unknown,8,nov,154,1,-1,0,unknown,yes
28,unemployed,single,tertiary,no,7,no,no,cellular,8,nov,20,1,-1,0,unknown,no
38,management,single,tertiary,no,6490,no,no,telephone,10,nov,125,1,-1,0,unknown,no
48,management,married,tertiary,no,1,no,no,telephone,10,nov,248,1,-1,0,unknown,yes
34,management,married,tertiary,no,676,no,no,telephone,11,nov,486,1,-1,0,unknown,yes
31,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,160,1,-1,0,unknown,yes
58,management,married,tertiary,no,4152,yes,no,telephone,14,nov,160,1,-1,0,unknown,yes
51,management,divorced,tertiary,no,119,no,no,cellular,17,nov,200,1,165,2,failure,no
51,technician,married,secondary,no,58,yes,no,cellular,17,nov,79,1,129,2,failure,no
53,technician,married,secondary,no,910,no,no,cellular,17,nov,156,1,-1,0,unknown,no
35,technician,married,secondary,no,1577,yes,yes,cellular,17,nov,53,1,-1,0,unknown,no
41,management,married,tertiary,no,7028,no,no,cellular,17,nov,98,1,-1,0,unknown,no
37,self-employed,married,secondary,no,8230,yes,no,cellular,17,nov,51,1,-1,0,unknown,no
49,management,married,tertiary,no,1533,no,no,cellular,17,nov,324,1,172,1,failure,no
56,management,married,tertiary,no,6798,yes,no,cellular,17,nov,250,1,-1,0,unknown,no
45,management,married,tertiary,no,1323,yes,no,cellular,17,nov,550,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1484,no,no,cellular,17,nov,297,1,119,3,failure,no
52,management,married,tertiary,no,1701,yes,yes,cellular,17,nov,381,1,117,2,other,no
30,management,single,secondary,no,2785,no,yes,cellular,17,nov,548,1,-1,0,unknown,no
39,admin.,married,secondary,no,401,yes,no,cellular,17,nov,396,1,129,2,failure,no
57,technician,married,tertiary,no,0,yes,yes,cellular,17,nov,142,1,-1,0,unknown,no
42,housemaid,married,secondary,no,477,yes,yes,cellular,17,nov,231,2,-1,0,unknown,no
40,technician,married,secondary,no,17,no,no,telephone,17,nov,192,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,nov,1303,1,-1,0,unknown,yes
58,management,married,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,unknown,no
50,entrepreneur,married,secondary,no,0,yes,yes,cellular,17,nov,344,1,-1,0,unknown,no
39,management,married,secondary,no,313,yes,no,cellular,17,nov,125,1,-1,0,unknown,no
41,management,married,tertiary,no,1272,yes,no,cellular,17,nov,214,1,-1,0,unknown,no
57,technician,married,secondary,no,1469,yes,no,cellular,17,nov,364,1,-1,0,unknown,no
57,admin.,married,primary,no,1694,yes,no,telephone,17,nov,378,1,-1,0,unknown,no
51,technician,married,tertiary,no,0,no,no,telephone,17,nov,81,1,-1,0,unknown,no
58,entrepreneur,married,secondary,no,318,yes,no,cellular,17,nov,430,1,-1,0,unknown,no
37,technician,married,tertiary,no,0,yes,no,cellular,17,nov,77,1,-1,0,unknown,no
49,management,married,tertiary,no,17432,no,no,cellular,17,nov,102,1,-1,0,unknown,no
42,technician,married,secondary,no,69,yes,yes,cellular,17,nov,55,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,410,yes,yes,cellular,17,nov,179,1,-1,0,unknown,no
54,blue-collar,married,primary,no,209,no,yes,unknown,17,nov,206,1,-1,0,unknown,no
41,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,17,nov,176,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,0,no,no,telephone,17,nov,483,1,-1,0,unknown,no
58,management,married,tertiary,no,7387,no,no,telephone,17,nov,85,1,-1,0,unknown,no
46,technician,single,tertiary,no,1448,no,no,cellular,17,nov,292,1,-1,0,unknown,no
40,services,divorced,secondary,no,5766,yes,yes,cellular,17,nov,68,2,173,1,failure,no
40,management,married,tertiary,no,5010,no,no,cellular,17,nov,49,1,-1,0,unknown,no
50,management,married,tertiary,no,2479,no,no,cellular,17,nov,259,1,-1,0,unknown,no
54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,no
45,technician,divorced,secondary,no,30,yes,yes,cellular,17,nov,88,1,-1,0,unknown,no
42,self-employed,married,secondary,no,5564,no,no,cellular,17,nov,560,2,-1,0,unknown,no
56,management,divorced,tertiary,no,2126,yes,no,cellular,17,nov,131,1,-1,0,unknown,no
41,unemployed,divorced,tertiary,no,-198,yes,no,cellular,17,nov,165,1,-1,0,unknown,no
42,management,single,tertiary,no,328,yes,yes,cellular,17,nov,125,1,-1,0,unknown,no
45,management,married,tertiary,no,77,yes,no,cellular,17,nov,59,1,-1,0,unknown,no
45,housemaid,married,secondary,no,20187,yes,no,cellular,17,nov,707,1,-1,0,unknown,no
51,services,divorced,secondary,no,135,yes,yes,cellular,17,nov,862,1,-1,0,unknown,no
31,admin.,single,tertiary,no,0,no,no,cellular,17,nov,173,1,-1,0,unknown,no
31,admin.,married,tertiary,no,1144,yes,yes,cellular,17,nov,89,1,-1,0,unknown,no
42,management,divorced,tertiary,no,0,no,no,cellular,17,nov,116,1,-1,0,unknown,no
56,management,married,tertiary,no,2551,yes,no,cellular,17,nov,150,2,-1,0,unknown,no
59,management,married,primary,no,252,yes,yes,cellular,17,nov,138,1,175,2,failure,no
45,management,divorced,tertiary,no,6572,yes,no,cellular,17,nov,42,2,-1,0,unknown,no
46,technician,married,secondary,no,0,yes,no,cellular,17,nov,96,1,-1,0,unknown,no
43,technician,married,secondary,no,0,no,yes,cellular,17,nov,103,2,193,3,failure,no
49,entrepreneur,married,tertiary,no,313,yes,no,cellular,17,nov,42,2,188,2,failure,no
37,technician,married,secondary,no,344,yes,yes,cellular,17,nov,56,1,-1,0,unknown,no
58,admin.,married,secondary,no,3735,no,no,cellular,17,nov,91,2,-1,0,unknown,no
43,admin.,married,tertiary,no,279,yes,no,cellular,17,nov,111,1,-1,0,unknown,no
56,admin.,married,secondary,no,1270,yes,no,cellular,17,nov,80,2,165,2,other,no
58,retired,divorced,secondary,no,-370,no,no,cellular,17,nov,1449,1,-1,0,unknown,no
54,unemployed,single,secondary,no,380,no,no,cellular,17,nov,696,2,-1,0,unknown,yes
44,admin.,married,secondary,no,4826,yes,no,cellular,17,nov,102,1,185,4,other,no
42,services,married,secondary,no,1048,yes,no,cellular,17,nov,71,1,186,1,failure,no
35,admin.,married,secondary,no,0,yes,no,telephone,17,nov,84,1,-1,0,unknown,no
44,services,married,secondary,no,163,yes,no,cellular,17,nov,73,1,-1,0,unknown,no
58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown,no
48,services,divorced,secondary,no,361,no,no,cellular,17,nov,287,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,-637,yes,no,cellular,17,nov,153,1,-1,0,unknown,no
52,self-employed,married,tertiary,no,0,yes,no,cellular,17,nov,117,2,-1,0,unknown,no
48,management,divorced,tertiary,no,757,yes,no,cellular,17,nov,90,1,-1,0,unknown,no
32,technician,married,secondary,no,5,yes,no,cellular,17,nov,114,1,-1,0,unknown,no
54,services,married,secondary,no,2719,yes,no,cellular,17,nov,166,2,171,2,failure,no
38,admin.,married,unknown,no,4583,yes,no,cellular,17,nov,191,2,-1,0,unknown,no
53,services,divorced,primary,no,200,no,no,cellular,17,nov,182,3,-1,0,unknown,no
44,management,married,tertiary,no,226,yes,no,cellular,17,nov,76,3,-1,0,unknown,no
53,retired,single,secondary,yes,-741,yes,yes,cellular,17,nov,53,1,-1,0,unknown,no
48,management,divorced,tertiary,no,1144,yes,no,cellular,17,nov,78,1,-1,0,unknown,no
50,admin.,married,unknown,no,4861,no,no,cellular,17,nov,256,2,-1,0,unknown,no
43,admin.,married,secondary,no,2576,yes,no,cellular,17,nov,143,2,-1,0,unknown,no
44,management,married,tertiary,no,1451,yes,no,cellular,17,nov,157,3,150,12,failure,no
52,management,married,unknown,no,672,no,yes,cellular,17,nov,171,1,-1,0,unknown,no
41,unemployed,married,primary,no,557,yes,no,cellular,17,nov,158,1,173,1,failure,no
41,self-employed,married,secondary,yes,0,yes,no,cellular,17,nov,789,1,-1,0,unknown,yes
37,management,single,tertiary,no,600,yes,no,cellular,17,nov,116,2,196,1,failure,no
52,technician,married,secondary,no,1818,no,yes,cellular,17,nov,189,2,111,4,failure,no
36,management,divorced,tertiary,no,3837,yes,no,cellular,17,nov,184,1,193,1,success,no
50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown,no
38,management,married,secondary,no,242,no,no,cellular,17,nov,88,2,-1,0,unknown,no
37,admin.,married,tertiary,no,0,yes,no,cellular,17,nov,65,2,119,1,failure,no
52,management,married,tertiary,no,11650,yes,no,cellular,17,nov,48,1,-1,0,unknown,no
44,management,married,tertiary,no,58,yes,no,cellular,17,nov,48,1,126,3,failure,no
37,admin.,married,secondary,no,131,no,no,cellular,17,nov,48,2,-1,0,unknown,no
35,self-employed,married,tertiary,no,560,yes,no,cellular,17,nov,46,1,-1,0,unknown,no
51,blue-collar,married,primary,no,230,yes,no,cellular,17,nov,174,1,195,1,failure,no
34,management,single,tertiary,no,2347,no,yes,cellular,17,nov,555,1,-1,0,unknown,no
47,technician,married,secondary,no,734,yes,no,cellular,17,nov,92,3,-1,0,unknown,no
39,self-employed,married,tertiary,no,5,yes,no,cellular,17,nov,118,2,131,1,other,no
42,technician,married,primary,no,275,no,no,cellular,17,nov,295,2,109,9,failure,no
59,admin.,married,secondary,no,2145,no,no,telephone,17,nov,273,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,-210,yes,no,cellular,17,nov,523,2,-1,0,unknown,no
30,technician,single,secondary,no,163,yes,no,cellular,17,nov,72,3,-1,0,unknown,no
49,admin.,married,secondary,no,1058,no,no,telephone,17,nov,291,3,-1,0,unknown,no
56,housemaid,married,primary,no,1168,no,no,telephone,17,nov,673,2,-1,0,unknown,no
54,management,married,tertiary,no,3795,yes,yes,cellular,17,nov,227,2,119,1,failure,no
50,technician,married,secondary,no,2242,no,no,cellular,17,nov,170,2,-1,0,unknown,no
38,admin.,married,secondary,no,0,no,no,telephone,17,nov,599,2,158,8,other,no
31,self-employed,single,tertiary,no,917,no,yes,cellular,17,nov,367,3,-1,0,unknown,no
34,management,married,tertiary,no,815,no,no,cellular,17,nov,161,2,-1,0,unknown,no
45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,no
42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,no
41,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,2,-1,0,unknown,no
40,unemployed,married,secondary,no,219,yes,no,cellular,17,nov,204,2,196,1,failure,no
40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no
56,management,single,tertiary,no,1092,yes,yes,cellular,17,nov,176,3,186,4,failure,no
37,management,married,secondary,no,121,no,yes,cellular,17,nov,211,2,151,2,failure,no
43,management,single,secondary,no,469,yes,no,cellular,17,nov,181,4,-1,0,unknown,no
54,retired,married,secondary,no,1826,yes,no,cellular,17,nov,264,4,-1,0,unknown,no
40,blue-collar,single,secondary,no,406,no,no,cellular,17,nov,205,2,-1,0,unknown,no
58,services,married,secondary,no,2479,yes,no,telephone,17,nov,292,1,-1,0,unknown,no
35,management,married,tertiary,no,1485,yes,no,cellular,17,nov,104,1,-1,0,unknown,no
40,management,married,tertiary,no,1777,yes,no,cellular,18,nov,81,4,-1,0,unknown,no
43,technician,married,tertiary,no,1201,yes,yes,cellular,18,nov,82,1,97,3,failure,no
46,blue-collar,married,tertiary,yes,-388,no,no,cellular,18,nov,295,2,-1,0,unknown,no
55,services,married,tertiary,no,606,no,yes,cellular,18,nov,114,2,-1,0,unknown,no
34,management,single,tertiary,no,26575,no,no,cellular,18,nov,93,1,-1,0,unknown,no
34,services,married,secondary,no,135,yes,no,cellular,18,nov,109,1,-1,0,unknown,no
34,management,married,tertiary,no,65,yes,no,cellular,18,nov,544,1,-1,0,unknown,no
41,technician,married,secondary,no,112,yes,no,cellular,18,nov,55,1,-1,0,unknown,no
32,admin.,single,tertiary,no,170,no,no,cellular,18,nov,74,1,-1,0,unknown,no
55,management,married,tertiary,no,4982,yes,no,telephone,18,nov,51,1,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,196,yes,no,cellular,18,nov,58,1,-1,0,unknown,no
54,technician,married,secondary,no,13,yes,no,cellular,18,nov,145,2,-1,0,unknown,no
36,technician,married,secondary,no,154,yes,no,cellular,18,nov,231,1,96,2,other,no
49,management,married,tertiary,no,470,no,no,cellular,18,nov,79,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,yes,4,yes,no,cellular,18,nov,80,1,-1,0,unknown,no
35,entrepreneur,married,secondary,no,0,yes,no,cellular,18,nov,86,1,-1,0,unknown,no
56,management,married,tertiary,no,1388,no,no,cellular,18,nov,132,1,-1,0,unknown,no
46,technician,married,secondary,no,68,yes,yes,cellular,18,nov,111,2,155,3,failure,no
36,admin.,divorced,secondary,no,454,yes,no,cellular,18,nov,165,1,131,1,failure,no
38,management,married,tertiary,no,1802,no,no,cellular,18,nov,74,1,-1,0,unknown,no
37,housemaid,single,tertiary,no,561,no,no,cellular,18,nov,188,1,165,2,failure,no
59,blue-collar,married,primary,no,14,yes,yes,cellular,18,nov,319,2,182,1,failure,no
59,entrepreneur,married,primary,no,222,no,no,cellular,18,nov,97,1,-1,0,unknown,no
42,management,married,tertiary,no,2819,yes,no,cellular,18,nov,149,2,-1,0,unknown,no
44,entrepreneur,married,secondary,no,1442,no,no,cellular,18,nov,280,2,-1,0,unknown,no
39,technician,single,secondary,no,4646,yes,no,cellular,18,nov,486,1,-1,0,unknown,yes
49,management,married,tertiary,yes,-24,no,no,cellular,18,nov,132,3,-1,0,unknown,no
41,services,married,secondary,no,446,yes,no,cellular,18,nov,296,1,186,1,success,no
35,technician,single,secondary,no,7530,no,no,cellular,18,nov,117,1,-1,0,unknown,no
36,technician,married,secondary,no,1345,yes,no,cellular,18,nov,82,1,172,3,failure,no
43,admin.,married,secondary,no,1375,yes,no,cellular,18,nov,95,1,-1,0,unknown,no
41,management,single,tertiary,no,275,yes,no,cellular,18,nov,82,2,-1,0,unknown,no
35,management,married,tertiary,no,1041,no,no,cellular,18,nov,586,1,120,3,other,no
44,management,married,primary,no,1880,yes,no,cellular,18,nov,34,1,124,6,failure,no
35,admin.,married,secondary,yes,0,yes,yes,cellular,18,nov,17,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,596,yes,no,cellular,18,nov,77,1,127,3,failure,no
58,retired,divorced,secondary,no,63,no,no,cellular,18,nov,509,1,-1,0,unknown,no
47,admin.,married,secondary,no,829,yes,yes,cellular,18,nov,48,1,188,1,failure,no
47,blue-collar,married,secondary,no,3237,yes,no,cellular,18,nov,38,1,187,3,failure,no
35,technician,married,secondary,no,222,yes,no,cellular,18,nov,233,1,190,6,failure,no
41,management,married,tertiary,no,0,yes,no,cellular,18,nov,897,3,-1,0,unknown,yes
40,blue-collar,divorced,secondary,no,701,no,no,unknown,18,nov,159,1,-1,0,unknown,no
50,technician,married,secondary,no,-353,yes,yes,cellular,18,nov,162,1,175,2,failure,no
52,technician,married,secondary,no,2619,yes,no,cellular,18,nov,77,2,-1,0,unknown,no
34,technician,single,secondary,no,18777,yes,no,cellular,18,nov,535,1,-1,0,unknown,no
55,management,married,tertiary,no,5010,no,no,cellular,18,nov,530,1,-1,0,unknown,no
53,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,no
56,management,married,tertiary,no,15520,no,no,cellular,18,nov,420,1,-1,0,unknown,no
33,services,single,tertiary,no,0,yes,no,cellular,18,nov,199,1,-1,0,unknown,no
38,services,married,secondary,no,706,no,no,cellular,18,nov,206,2,-1,0,unknown,no
39,blue-collar,divorced,primary,no,3970,yes,no,cellular,18,nov,56,1,-1,0,unknown,no
37,services,single,secondary,no,54,yes,no,cellular,18,nov,328,2,131,1,failure,no
39,technician,married,secondary,no,484,no,yes,cellular,18,nov,61,1,113,3,other,no
38,blue-collar,married,secondary,no,-288,yes,yes,cellular,18,nov,68,1,165,2,failure,no
30,services,single,secondary,no,1510,yes,no,cellular,18,nov,191,1,-1,0,unknown,no
36,management,divorced,secondary,no,1655,yes,no,cellular,18,nov,155,2,-1,0,unknown,no
30,management,single,tertiary,no,2995,yes,no,cellular,18,nov,329,1,-1,0,unknown,no
55,technician,single,secondary,no,2043,yes,no,cellular,18,nov,655,1,-1,0,unknown,no
36,management,married,tertiary,no,6172,yes,yes,cellular,18,nov,126,2,-1,0,unknown,no
52,admin.,divorced,secondary,no,2717,no,no,telephone,18,nov,114,1,162,2,failure,no
32,services,single,secondary,no,48,yes,yes,cellular,18,nov,132,1,-1,0,unknown,no
37,management,single,tertiary,no,1743,yes,no,cellular,18,nov,192,1,113,2,failure,no
51,management,married,tertiary,no,5343,no,no,cellular,18,nov,54,1,-1,0,unknown,no
42,management,married,tertiary,no,2110,no,yes,cellular,18,nov,67,1,110,2,failure,no
59,blue-collar,married,primary,no,0,no,no,cellular,18,nov,167,2,-1,0,unknown,no
34,management,married,tertiary,no,63,no,no,cellular,18,nov,83,1,102,2,failure,no
54,management,married,tertiary,no,214,yes,no,cellular,18,nov,68,1,-1,0,unknown,no
30,management,married,tertiary,no,900,no,no,cellular,18,nov,123,1,124,2,failure,no
35,blue-collar,married,secondary,no,87,no,no,cellular,18,nov,60,2,-1,0,unknown,no
40,self-employed,married,secondary,no,1216,yes,no,cellular,18,nov,52,1,-1,0,unknown,no
31,admin.,married,secondary,no,113,yes,no,cellular,18,nov,474,3,-1,0,unknown,no
32,management,married,tertiary,no,3442,no,no,cellular,18,nov,475,1,-1,0,unknown,no
36,self-employed,married,secondary,no,44,yes,no,cellular,18,nov,199,1,-1,0,unknown,no
48,management,single,tertiary,no,648,yes,no,cellular,18,nov,290,1,110,2,failure,no
36,services,married,secondary,no,0,yes,no,cellular,18,nov,1093,2,-1,0,unknown,no
45,self-employed,married,tertiary,no,35589,no,no,telephone,18,nov,570,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,20,yes,yes,cellular,18,nov,262,2,-1,0,unknown,no
45,management,married,tertiary,no,0,no,no,cellular,18,nov,179,2,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,678,no,yes,cellular,18,nov,82,2,152,1,failure,no
36,self-employed,divorced,secondary,no,-38,yes,no,cellular,18,nov,244,2,-1,0,unknown,no
55,entrepreneur,married,tertiary,no,78,no,no,cellular,18,nov,115,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,no
33,admin.,married,tertiary,no,99,yes,yes,cellular,18,nov,55,2,-1,0,unknown,no
32,management,single,secondary,no,416,yes,no,cellular,18,nov,268,2,-1,0,unknown,no
58,services,married,secondary,no,4428,no,no,telephone,18,nov,234,3,-1,0,unknown,no
48,admin.,married,secondary,no,1208,no,no,telephone,18,nov,126,4,-1,0,unknown,no
40,technician,single,secondary,no,2141,no,no,cellular,18,nov,107,3,-1,0,unknown,no
47,management,married,secondary,no,21,yes,no,cellular,18,nov,229,2,-1,0,unknown,no
32,management,single,tertiary,no,0,yes,no,cellular,18,nov,244,2,168,1,other,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,18,nov,420,2,-1,0,unknown,no
54,self-employed,married,tertiary,no,368,no,no,cellular,18,nov,74,2,110,4,failure,no
31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no
